name
A certain man
Jon Cafferen
Jon Connington
Jon Cupps
Jon Florent
Jon Fossoway
Jon Heddle
Jon Hightower
Jon Hogg
Jon Hollard
Jon Lothston
Jon Lychester
Jon Lynderly
Jon Mertyns
Jon Mooton
Jon Myre
Jon O'Nutten
Jon Penny
Jon Penrose
Jon Piper
Jon Pox
Jon Redfort
Jon Rosby
Jon Roxton
Jon Snow
Jon Stark
Jon Tollett
Jon Umber
Jon Vance
Jon Waters
Jon Wylde
Jonah Mooton
Jonelle Cerwyn
Jonnel Stark
Jonos Arryn
Jonos Bracken
Jonos Frey
Jonos Stark
Jonothor Darry
Jonquil
Jonquil Darke
Jorah Mallister
Jorah Mormont
Jorah Stark
Joramun
Jordan Towers
Jorelle Mormont
Jorgen
Jorgen Velaryon
Jorl the Whale
Joron I Blacktyde
Jorquen
Jory Cassel
Joseran
Joseth
Joseth Mallister
Joseth Smallwood
Josmyn Peckledon
Joss
Joss Hood
Joss Stilwood
Joss the Gloom
Josua Massey
Josua Willum
Joth Quickbow
Jothos Slynt
Joy Hill
Joy Penrose
Joyeuse Erenford
Julian Wormwood
Jurne
Justin Massey
Jyana
Jyanna Frey
Jyck
Jynessa Blackmont
Jyzene
Kaeth
Karlon Stark
Karolyn
Karyl Vance
Kasporio
Kedge Whiteye
Kedry
Kegs
Kella
Kem
Kemmett Pyke
Kenned the Whale
Lord Kenning
Kennos of Kayce
Kermit Tully
Kerwin
Ketter
Kevan Lannister
Kezmya Pahl
Khiara the Great
Khorane Sathmantes
Khrazz
Kiera of Tyrosh
Kindly Man
King Cutthroat
Kirby Pimm
Kirth
Kirth Vance
Knight of Ninestars
Knight of the Red Chicken
Knight Without Armor
Kojja Mo
Korra
Koss
Kraznys mo Nakloz
Kromm
Kurleket
Kurz
Kyle
Kyle Condon
Kyle Connington
Kyle Royce
Kyleg of the Wooden Ear
Kym
Kyra
Kyra Frey
Kyrie
Lacey
Lady Farts-a-Lot
Lady of the Leaves
Lady Stork
Laena Penrose
Laena Velaryon
Laenor Velaryon
Lambert Turnberry
Lambert Whitewater
Lamprey
Lancel Lannister
Lancel I Lannister
Lancel IV Lannister
Lancel V Lannister
Lann the Clever
Lanna
Lanna Lannister
Larence Snow
Larissa Velaryon
Lark
Larra Blackmont
Larra Rogare
Larraq
Larys Strong
Last hero
Laswell Peake
Laurent
Layna
Leaf
Leana Frey
Leathers
Lelia Lannister
Lem
Lemore
Lenn
Lennocks
Lenwood Tawney
Lenyl
Leo Blackbar
Leo Costayne
Leo Lefford
Leo Tyrell
Leobald Tallhart
Leona Tyrell
Leona Woolfield
Leonella Lefford
Leonette Fossoway
Leowyn Corbray
Leslyn
Leslyn Haigh
Lester
Lester Dabell
Lester Morrigen
Lew
Left Hand Lew
Long Lew
Lewis Lanster
Lewyn Martell
Lewys the Fishwife
Lewys Lydden
Lewys Piper
Leygood (father of Lucas)
Leyla Hightower
Leyton Hightower
Lharys
Lia Serry
Liane Vance
Lianna Velaryon
The Liddle
Lily
Liomond Lashare
Lister
Little Lord Lazyeye
Lo Bu
Lo Doq
Lo Han
Lo Tho
Lodos
Lodos the Twice-Drowned
Lollys Stokeworth
Lomas Estermont
Lomas Longstrider
Lommy Greenhands
Lomys
Longwater Pyke
Longwaters
Lonnel Snow
Loras Tyrell
Lorcas
Lorcas the Learned
Lord of Bones
Lord Pigface
Lordling
Loren I Lannister
Lorence Roxton
Lorent Caswell
Lorent Grandison
Lorent Lorch
Lorent Marbrand
Lorent Tyrell
Loreon Lannister
Loreon I Lannister
Loreon II Lannister
Loreon III Lannister
Loreon IV Lannister
Loreon V Lannister
Loreth Lansdale
Loreza Sand
Lorimar Peake
Lorimas Mudd
Lorimer the Belly
Lormelle Long Lance
Loron Greyjoy
Lorra Royce
Black Lorren
Lorren Longaxe
Loso
Lothar
Lothar Bracken
Lothar Frey
Lothar Mallery
Lotho Lornel
Lotho Rogare
Lothor Brune
Lothor Burley
Loyal Spear
Lucamore Strong
Lucan
Lucan (Grand Maester)
Lucantine Woodwright
Lucas Blackwood
Lucas Codd
Lucas Corbray
Lucas Harroway
Lucas Inchfield
Lucas Leygood
Lucas Lothston
Lucas Nayland
Lucas Roote
Lucas Tyrell
Luceon Frey
Luceon of Tarth
Luceon Templeton
Lucerys Velaryon
Lucias Vypren
Lucifer Dryland
Lucifer Hardy
Lucifer Justman
Lucifer Long
Lucifer Massey
Lucimore Botley
Lucinda Broome
Lucinda Penrose
Lucion Lannister
Luco Prestayn
Lucos
Lucos Chyttering
Likely Luke
Luke of Longtown
Lum
Luthor Largent
Luthor Tyrell
Luton
Luwin
Lyanna Mormont
Lyanna Stark
Lyanne Glover
Lyarra Stark
Lyessa Flint
Lyle Bracken
Lyle Crakehall
Lyman Beesbury
Lyman
Lyman Darry
Lyman Lannister
Lymond Fisher
Lymond Goodbrook
Lymond Hightower
Lymond Lychester
Lymond Lynderly
Lymond Mallister
Lymond Pease
Lymond Vikary
Lyn Corbray
Lynara Stark
Lync
Lynesse Hightower
Lynora Hill
Lyonce
Lyonel
Lyonel Baratheon
Lyonel Bentley
Lyonel Corbray
Lyonel Deddings
Lyonel Frey
Lyonel Hightower
Lyonel Lorch
Lyonel Selmy
Lyonel Strong
Lyonel Tyrell
Lyra
Lyra Hayford
Lyra Mormont
Lysa Arryn
Lysa Farman
Lysa Locke
Lysa Meadows
Lysandro Rogare
Lysara Karstark
Lysara Rogare
Lysaro Rogare
Lysono Maar
Lythene Frey
Mace Tyrell
Mad Axe
Mad Huntsman
Maddy
Maege Mormont
Maegelle Frey
Maegelle Targaryen
Maegon Targaryen
Maegor I Targaryen
Maegor Targaryen
Maegor Towers
Maekar I Targaryen
Maelor Targaryen
Maelys Blackfyre
Maerie
Maerie the Whore
Maezon zo Rhaezn
Mag Mar Tun Doh Weg
Maggy the Frog
Mago
Maia Stokeworth
Maisie
Maladon Moore
Malaquo Maegyr
Malazza
Malcolm
Maldon IV Durrandon
Maldon Massey
Malegorn of Redpool
Malentine Velaryon
Mallador Locke
Malleon
Malliard
Mallor
Mallor the Dornishman
Mallow
Malo Jayn
Malora Hightower
Malthar Xaq
Malwyn Frey
Mancaster
Mance Rayder
Mandon Moore
Manfred Dondarrion
Manfred Hightower
Manfred Lothston
Manfred Swann
Manfrey Martell
Manfryd Lothston
Manfryd Merlyn
Manfryd Mooton
Manfryd Redwyne
Manfryd Yew
Manly Stokeworth
Mara Manderly
Mara Martell
Marei
Margaery Tyrell
Margaret Karstark
Margate
Marghaz zo Loraq
Margot Lannister
Marianne Vance
Maric Seaworth
Marilda of Hull
Marillion
Maris
Maris the Maid
Maris Baratheon
Black Maris
Marissa Frey
Mariya Darry
Mark Mullendore
Mark Ryswell
Marla Prester
Marla Sunderland
Marlon Manderly
Marna Locke
Maron Botley
Maron Greyjoy
Maron Martell
Maron Martell's son
Maron Volmark
Marq Ambrose
Marq Farman
Marq Grafton
Marq Piper
Marq Merryweather
Marq Mudd
Marq Rankenfell
Marqelo Tagaros
Marra Rogare
Marrigo
Marro
Marselen
Marsella Waynwood
Marston Waters
Prince of Dorne (father of Maron)
Princess of Dorne (mother of Doran)
Martyn Cassel
Martyn Hightower
Martyn Lannister
Martyn Mullendore
Martyn Rivers
Martyn Tyrell
Marwyn
Marwyn Belmore
Mary Mertyns
Marya Seaworth
Maryam
Masha Heddle
Maslyn
Master of the White Hart
Matarys Targaryen
Mathis
Mathis Frey
Mathis Rowan
Mathis Rowan's daughter
Mathos II Arryn
Mathos Mallarawan
Matrice
Little Matt
Matteno Orthys
Matthar
Mattheus
Matthew Mullendore
Matthos Seaworth
Matthos Tyrell
Mawney
Maynard
Maynard Holt
Maynard Plumm
Mazdhan zo Loraq
Mazor Alexi
Mebble
Medgar Tully
Medger Cerwyn
Medrick
Medrick Manderly
Medwick Tyrell
Meera Reed
Meg
Megette
Megga Tyrell
Meha
Meizo Mahr
Mela
Melantha Blackwood
Melaquin
Melara Crane
Melara Hetherspoon
Meldred Merlyn
Melesa Crakehall
Melessa Florent
Meliana
Melicent
Melisandre
Melissa Blackwood
Mellara Rivers
Mellario
Mellei
Mellos
Melly
Melony Piper
Melwyn Sarsfield
Melwys Rivers
Mengo
Mengo Quen
Meralyn
Meredyth Crane
Meredyth Darklyn
Meria Martell
Merianne Frey
Meribald
Merion
Meris
Merle I Gardener
Merling Queen
Merlon Crakehall
Mern II Gardener
Mern III Gardener
Mern VI Gardener
Mern IX Gardener
Mero
Merrel
Merrell the Bold
Merrell Bullock
Merrell Florent
Merrett Frey
Merriman
Merriman's widow
Merrit
Lady Merryweather
Lord Merryweather
Mervyn Flowers
Meryn Trant
Meryn III Gardener
Meryn Peake
Methyso
Mezzara Merreq
Michael Mertyns
Michael Miller
Michael Crowell
Michael Manwoody
Mikken
Miklaz
Miller's sons
Miller's wife
Miller's wife from Acorn Water
Mina Tyrell
Minisa Whent
Mirri Maz Duur
Missandei
Moelle
Mohor
Mollander
Mollono Yos Dob
Mollos
Monford Velaryon
Monfryd I Durrandon
Monfryd V Durrandon
Monster
Monterys Velaryon
Moon
Moon Boy
Moonshadow
Moqorro
Mord
Mordane
Morden II Durrandon
Moredo Prestayn
Moredo Rogare
Moreo Dagareon
Moreo Tumitis
Morgan
Morgan Dunstable
Morgan Hightower
Morgan Liddle
Morgan Martell
Morgan Wylde
Morgarth
Morghaz zo Zherzyn
Morgil Hastwyck
Morgo
Morgon Banefort
Moriah Qorgyle
Moribald Chester
Morion Martell
Lady Mormont (wife of Alaric Stark)
Morna White Mask
Moro
Morosh the Myrman
Morra
Morrec
Morros Slynt
Mors Manwoody
Mors Martell
Mors II Martell
Mors Umber
Mortimer Boggs
Morton Caron
Morton Waynwood
Morya Frey
Moryn Tyrell
Moslander of Yore
Mossador
Mother Mole
Motho
Mudge
Mullin
Mully
Munciter
Munda
Munkun
Murch
Murenmure
Murmison
Mushroom
Mya Rivers
Mya Stone
Mya Stone's mother
Mycah
Mychel Redfort
Mylenda Caron
Myles
Myles Greenfield
Myles Hightower
Myles Manwoody
Myles Mooton
Myles Smallwood
Myles Toyne
Myranda Lefford
Myranda Royce
Lord Myre
Myrcella Baratheon
Myria Jordayne
Myriah Martell
Myriah Stark
Myriame Manderly
Myrielle Lannister
Myrielle Peake
Myrio Myrakis
Myrio Myrakis's cousin
Myrmadora Haen
Myrmello
Myros
Myrtle
Mysaria
Naerys Targaryen
Nage
Naggle
Nail
Nan
Narbert
Narbert Grandison
Narbo
Narha Otherys
Nate
Naylin
Ned
Ned Bean
Ned Woods
Nella
Nestor Royce
Nettles
Nettles (free folk)
Nevio Narratys
Nicol
Night's King
Nightingale (courtesan)
Nine Eyes
Nissa Nissa
Noho Dimittis
Nolla
Norbert Vance
Norjen
Norman Hightower
Normund Tyrell
Norne Goodbrother
Norren
Norren (House Mooton)
Norwin Lannister
Notch
Nurse
Nute
Nyessos Vhassar
Nyles Rowan
Nymella Toland
Nymeria
Nymeria (direwolf)
Nymeria Sand
Nymor Martell
Nymos
Nysseos Qoheros
Nysterica
Obara Sand
Obella Sand
Oberyn Martell
Ocley
Ogo
Old Grey Gull
Old Mother
Old Pate
Old Tattersalt
Olene Tyrell
Olenna Redwyne
Ollidar
Ollidor
Ollo Lophand
Olymer Tyrell
Olyvar Frey
Olyvar Martell
Olyvar Oakheart
Olyvar Yronwood
Olyver Bracken
Omer Blackberry
Omer Florent
Ondrew Locke
One-eyed crone
Onqo
Onyx Emperor
Opal Emperor
Oppo
Orbelo
Orbert Caswell
Ordello
Orell
Orivel
Orland of Oldtown
Orlos
Ormond
Ormond Osgrey
Ormond Westerling
Ormond Yronwood
Ormund Baratheon
Ormund III Durrandon
Ormund Hightower
Ormund Wylde
Oro Tendyris
Orryn Baratheon
Orson Stone
Orton Merryweather
Orwyle
Orys Baratheon
Osbert Serry
Oscar Tully
Osfryd Kettleblack
Osgood Arryn
Osgood III Shett
Osha
Osmund Frey
Osmund Kettleblack
Osmund Strong
Osmund Tyrell
Osmynd
Osney Kettleblack
Osric V Arryn
Osric Stark
Osric Umber
Orphan Oss
Ossifer Lipps
Ossifer Plumm
Ossy
Oswald Wode
Oswell I Arryn
Oswell Kettleblack
Oswell Whent
Oswin Arryn
Oswyck
Oswyn
Othell Yarwyck
Othgar Hoare (Demonlover)
Othgar Hoare (the Soulless)
Otho Bracken
Otho II Hightower
Othor
Otter Gimpknee
Otto Hightower
Ottomore
Ottyn Wythers
Owain Bourney
Owen the Oaf
Owen
Owen Bush
Owen Costayne
Owen Fossoway
Owen Inchfield
Owen Merryweather
Owen Norrey
Oznak zo Pahl
Paezhar zo Myraq
Palla
Parmen Crane
Parquello Vaelaros
Lord Parren
Pascal Dabell
Patchface
Pate (novice)
Pate (orphan)
Pate (ranger)
Pate (whipping boy)
Pate the stonemason
Pate the Plowman
Pate the Woodcock
Pate (Standfast)
Pate of the Blue Fork
Pate of Fairmarket
Pate of Lancewood
Pate of Longleaf
Pate of Mory
Pate of Shermer's Grove
Pater
Patrek Mallister
Patrek of King's Mountain
Patrek Vance
Paxter Redwyne
Patrice Hightower
Patricia Redwyne
Lord Peake (father of Unwin)
Pearl Emperor
Pearse Caron
Penny
Perceon III Gardener
Peremore Hightower
Pereno Pendaerys
Perestan
Perfumed Hero
Perianne Moore
Perkin Follard
Perkin the Flea
Perra Frey
Perra Royce
Perriane Frey
Perros Blackmont
Lord Perryn
Perwyn Frey
Perwyn Osgrey
Peter Plumm
Petyr Baelish
Petyr Frey
Petyr Mallister
Petyr Piper
Petyr Plumm
Phario Forel
Philip Foote
Philip Plumm
Pia
Pilman
Pimply squire
Pinchbottom Pate
Lady Piper (wife of Quellon Greyjoy)
Pisswater prince
Plague face
Plummer
Podrick Payne
Poetess
Pol
Pol Qo
Pollitor
Polliver
Pono
Porridge
Porther
Portifer Woodwright
Poul Pemford
Poxy Tym
Praed
Prendahl na Ghezn
Prendos
Prentys Tully
Preston Greenfield
Priscella Hogg
Prudence Celtigar
Prunella Celtigar
Puckens
Pudding
Puddingfoot
Pyat Pree
Pycelle
Pycelle's serving girl
Pyg
Pykewood Peake
Pylos
Pynto
Pypar
Pytho Malanon
Qalen
Qano
Qarl the Maid
Qarl the Thrall
Qarl Corbray
Qarl Correy
Qarl Kenning
Qarl Quickaxe
Qarl Shepherd
Qarlon
Qarlton Chelsted
Qarlton II Durrandon
Qarlton III Durrandon
Qarro Volentin
Qavo Nogarys
Qezza Galare
Qhored I Hoare
Qhorin Halfhand
Qhorin Volmark
Qhorwyn Hoare
Qoren Martell
Lord Commander Qorgyle
Qos
Qotho
Quaithe
Quaro
Queen o' whores
Queen Whore
Quellon Botley
Quellon Greyjoy
Quellon Humble
Quence
Quenn
Quent
Quenten Banefort
Quentin Tyrell
Quenton Corbray
Quenton Greyjoy
Quenton Greyjoy (cousin)
Quenton Hightower
Quenton Qoherys
Quentyn Ball
Quentyn Blackwood
Quentyn Martell
Quentyn Qorgyle
Quhuru Mo
Quickfinger
Quill
Quillion
Quince
Quincy Cox
Quort
Qyburn
Qyle
Qyle Corbray
Qyle Martell
Racallio Ryndoon
Rafe
Rafford
Ragnor Pyke
Ragwyle
Rainbow Knight
Rakharo
Ralf
Ragged Ralf
Ralf Kenning
Ralf Stonehouse
Ralph Buckler
Ramsay Snow
Randa
Randor the Exile
Randyll Tarly
Rast
Rat Cook
"The Rat, the Hawk, and the Pig"
Rattleshirt
Ravella Swann
Ravos Hoare
Rawney
Raya Stark
Rayford Rosby
Raylon Rivers
Raymar Royce
Raymond Nayland
Raymond Rychard
Raymont Baratheon
Raymun Redbeard
Raymun Darry
Raymun Fossoway
Raymund Connington
Raymund Frey
Raymund Mallery
Raymund Tyrell
Raynald Westerling
Raynard
Raynard Ruttiger
Raynard Ruskyn
Red Flea
Red Lamb
Red Oarsman
Red Raven (free folk)
Red Rolfe
Redtusk
Redwyn
Lord Redwyne
Reek
Regenard Estren
Regis Groves
Regnar Drumm
Rego Draz
Renfred Rykker
Renly Baratheon
Renly Norcross
Rennifer Crabb
Rennifer Longwaters
Reynard Reyne
Reynard Webber
Lord Reyne
Reysen
Reznak mo Reznak
Rhae Targaryen
Rhaegar Frey
Rhaegar Targaryen
Rhaegel Targaryen
Rhaego
Rhaella Targaryen
Rhaelle Targaryen
Rhaena Targaryen
Rhaenyra Targaryen
Rhaenys Targaryen
Rhea Florent
Rhea Royce
Rhialta Vance
Rhodry
Rhogar Velaryon
Rhogoro
Rhonda Rowan
Ricasso
Richard Farrow
Richard Horpe
Richard Lonmouth
Richard Morrigen
Richard Rodden
Richard Roote
Rickard Karstark
Rickard Liddle
Rickard Redwyne
Rickard Rowan
Rickard Ryswell
Rickard Stark
Rickard Thorne
Rickard Tyrell
Rickard Wylde
Rickon Stark
Rickon Stark (son of Benjen)
Rickon Stark (son of Cregan)
Rigney
Rob
Rob the Starvling
Robar Royce
Robar II Royce
Robard Cerwyn
Robb Reyne
Robb Rivers
Robb Stark
Robert Arryn
Robert Ashford
Robert I Baratheon
Robert Blackwood
Robert Blackwood (209)
Robert Brax
Robert Darklyn
Robert Flowers
Robert Frey
Robert Paege
Robert Quince
Robert Redwyne
Robert Reyne
Robert Rowan
Robert Stone
Robert Tyrell
Robert Vance
Robeson
Robett Glover
Robin
Black Robin
Robin Arryn
Robin Darklyn
Robin Flint
Robin Greyjoy
Robin Hill
Robin Hollard
Robin Massey
Robin Moreland
Robin Peasebury
Robin Penrose
Robin Potter
Robin Ryger
Robyn Rhysling
Robin Shaw
Robyn Ryswell
Roderick Blackwood
Roderick Dustin
Roderick Stark
Rodrik Arryn
Rodrik Cassel
Rodrik Flint
Rodrik Freeborn
Rodrik Greyjoy
Rodrik Harlaw
Rodrik Ryswell
Rodrik Sparr
Rodrik Stark
Rodwell Stark
Roelle
Rogar Baratheon
Rogar Bolton
Roger of Pennytree
Roger Blackwood
Roger Corne
Roger Hogg
Roger Reyne
Roger Ryswell
Roggerio Rogare
Roggo
Roggon Rustbeard
Rogin Salt-Beard
Rognar II Greyiron
Rogo
Rohanne of Tyrosh
Rohanne Tarbeck
Rohanne Webber
Roland of the Horn
Roland I Arryn
Roland II Arryn
Roland Blackwood
Roland Crakehall
Roland Darry
Roland Waynwood
Roland Westerling
Rolder
Rolfe
Rolfe the Dwarf
Rollam Westerling
Rolland Darklyn
Rolland Longthorpe
Rolland Storm
Rolland Uffering
Rolley
Rollo
Rolly Duckfield
Rolph Spicer
Rommo
Romny Weaver
Ronald Connington
Ronald Storm
Ronald Vance
Ronard Storm
Ronel Rivers
Ronnal Baratheon
Ronnel Arryn
Ronnel Harclay
Ronnel Penrose
Ronnel Stout
Ronnel Vance
Ronnet Connington
Rook
Roone
Roose Bolton
Roose Ryswell
Rorge
Roro Uhoris
Rory
Roryn Drumm
Rosamund Ball
Rosamund Darry
Rosamund Lannister
Lord Rosby
Rose of Red Lake
Rosey
Rosey (daughter of Aegon IV)
Roslin Frey
Rossart
Rowan
Rowan Gold-Tree
Rowena Arryn
Rowley
Roy Connington
Royce Baratheon
Royce II Bolton
Royce IV Bolton
Royce Blackwood
Royce Caron
Royce Coldwater
Rudge
Rue
Rufus Leek
Rugen
Runceford Redwyne
Runcel Hightower
Runciter
Rupert Brax
Rupert Crabb
Rupert Falwell
Rus
Russ Barleycorn
Russell Merryweather
Russell Stillman
Rusty Flowers
Lord Ruthermont
Ryam
Ryam Florent
Ryam Redwyne
Ryben
Rycherd Crane
Ryella Frey
Ryella Royce
Ryger Rivers
Ryk
Rylene Florent
Ryles
Rylona Rhee
Ryman Frey
Rymolf Stormdrunk
Rymond Arryn
Rymund the Rhymer
Anvil Ryn
Ryon Allyrion
Lord Ryswell (Night's Watch)
Lord Ryswell's youngest son
S'vrone
Saathos the Wise
Saathos Saan
Sabitha Vypren
Saera Targaryen
Saffron
Sailor's Wife
Salladhor Saan
Sallei Paege
Sallor the Bald
Salloreon
Sam Stoops
Sam Stoops' wife
Sam Salt
Samantha Stokeworth
Samantha Tarly
Samarro Saan
Samgood of Sour Hill
Samwell Blackwood
Samwell Dayne
Samwell Rivers
Samwell Spicer
Samwell Stokeworth
Samwell Stone
Samwell Tarly (lord)
Samwell Tarly
Samwyle Tarly
Sandeman
Sandoq the Shadow
Sandor Clegane
Sandor Frey
Sansa Stark
Sansa Stark (daughter of Rickon)
Sansara Tarly
Sara Snow
Saranella
Sarella Sand
Sargon Botley
Sargoso Saan
Sarra Frey
Sarra Stark
Sarya Whent
Satin
Sauron Salt-Tongue
Sawane Botley
Sawwood
Scales
Scar
Scarb
Scolera
Scoro
Sebastion Errol
Sebaston Farman
Sedgekins
Sefton Staunton
Selmond Stackspear
Selwyn Tarth
Selyse Florent
Senelle
Senerra She-Snake
Septon of Sallydance
Ser Stupid
Serala
Serena Stark
Serenei of Lys
Serra
Serra Frey
Lord Serrett
Serwyn of the Mirror Shield
Shadd
Shadrick
Shae
Shaena Targaryen
Shaera Targaryen
Shagga
Shagwell
Sharako Lohar
Sharis Footly
Sharna
Sharra Arryn
Sharra the Witch Queen
Lord Shawney
Shella
Shella Whent
Shepherd
False Shepherd
Shepherd reborn
Sherrit
Shiera Blackwood
Shiera Crakehall
Shiera Seastar
Shierle Swyft
Shireen Baratheon
Shirei Frey
Shitmouth
Shortear
Shrike
Shrouded Lord
Shyra
Shyra Errol
Sigfry Stonetree
Sigfryd Harlaw
Sigorn
Sigrin
Ragged Silas
Silvario Pendaerys
Silver haired whore in Selhorys
Simon Dondarrion
Simon Leygood
Simon Staunton
Simon Staunton (squire)
Simon Strong
Simon Toyne
Skahaz mo Kandaq
Skinner
Skittrick
Skyte
Lord Slate
Sloey
Sly
Small Paul
Smike
Smiling Knight
Snatch
Snowylocks
Softfoot
Sorcerer lord
Soren Shieldbreaker
Spare Boot
The Sparr
Spotted Cat
Spotted Pate
Spotted Pate of Maidenpool
Squint
Squinter
Squire Squishlips
Squirrel
Stableboy at King's Landing
Lord Stackhouse
Lord Stackspear (father of Alys)
Stafford Lannister
Stalwart Shield
First Ranger Stane
Stannis Baratheon
Stannis Seaworth
Stanton Piper
Starved man
Lady Staunton
Lord Staunton
Lord Staunton (father of Cassella)
Steelskin
Steely Pate
Steffar Stammerer
Steffarion Sparr
Steffon Baratheon
Steffon Connington
Steffon Darklyn
Steffon Fossoway
Steffon Frey
Steffon Hollard
Steffon Seaworth
Steffon Stackspear
Steffon Sunderland
Steffon Swyft
Steffon Varner
Stern face
Stevron Frey
Stiv
Lord Stokeworth
Stone Thumbs
Stonehand
The Stonehouse
Stonesnake
Lady Stonetree (wife of Quellon Greyjoy)
Lord Stonetree
Stormbreaker
Stygg
Styr
Sky Blue Su
Sumner Crakehall
Lady Sunderly (wife of Quellon Greyjoy)
Lord Sunderly
Lord Sunglass
Sure Spear
Surly lad
Sunset girl
Lord Sweet
Sweets
Lord Swyft
Sybassion
Sybell Spicer
Sybelle Glover
Sylas Flatnose
Sylas the Grim
Sylas Sourmouth
Sylva Santagar
Sylvenna Sand
Sylwa Paege
Symeon Star-Eyes
Symon Hollard
Symon Santagar
Symon Silver Tongue
Symon Stripeback
Symond Botley
Symond Crayne
Symond Frey
Symond Staunton
Symond Templeton
Syrio Forel
Taena Merryweather
Tagganaro
Tal Toraq
Talbert Serry
Talea
Talla Tarly
Tallad
Tanda Stokeworth
Tanselle
Tansy (innkeep)
Tansy (orphan)
Tanton Fossoway
Last Lord Tarbeck
Lord Tarbeck (son of Alyn)
Tarber
Targon
Tarle the Thrice-Drowned
Tarth triplets
Tattered Prince
Temmo
Teora Hunter
Teora Kyndall
Teora Toland
Ternesio Terys
Terrance Lynderly
Terrence Kenning
Terrence Toyne
Terrio Erastes
Terro
Tess
Tessario
Thaddeus Rowan
Theo Bolling
Theo Charlton
Theo Frey
Theo Teague
Theo Tyrell
Theo Wull
Theobald
Theodan Wells
Theodore Tyrell
Theomar Smallwood
Theomore
Theomore Harlaw
Theomore Manderly
Theon Greyjoy
Theon III Greyjoy
Theon Stark
Theron Pyke
Therry
Thistle
Thomas the Threadbare
Thomax
Thoren Smallwood
Thormor Ironmaker
Thoron True
Thoros of Myr
Three Toes
Three-Tooth
Thurgood
Thurgood Fell
Tickler
Tigaro Moraqos
Tim Stone
Tim Tangletongue
Timeon
Timett
Timett (father)
Timon
Timoth
Timotty
Timotty Snow
Tion Frey
Tion Lannister
Tion Tarbeck
Titus Peake
Titus Peake (son of Unwin)
Tobbot
Tobho Mott
Todder
Todric
Toefinger
Togarion Bar Emmon
Togg Joth
Togosh
Tom of Sevenstreams
Spotted Tom
Tom the Strummer
TomToo
Tom Barleycorn
Tom Codd
Tom Costayne
Tom Flowers
Tom Tanglebeard
Tom Tangletongue
Tom Tidewood
Tom Turnip
Toman
Tomard
Tomarro
Tommard Heddle
Tommen Baratheon
Tommen Costayne
Tommen Costayne (knight)
Tommen I Lannister
Tommen II Lannister
Tommen Tully
Topaz Emperor
Torbert
Toregg the Tall
Torgen Oakheart
Torghen Flint
Torgold Tollett
Torgon the Terrible
Torgon Greyiron
Torman Peake
Tormo Fregar
Tormund
Toron Greyjoy
Torrek
Torren Liddle
Torrence Teague
Torreo Haen
Torrhen Karstark
Torrhen Manderly
Torrhen Stark
Torrhen Stark (son of Edric)
Torwold Browntooth
Torwyn Greyjoy
Torwynd
Tothmure
Tourmaline Emperor
Trebor Jordayne
Tregar
Tregar Ormollen
Tremond Gargalen
Trianna
Tristan Mudd
Tristan Rivers
Tristan Ryger
Tristan Vance
Tristifer Botley
Tristifer IV Mudd
Tristifer V Mudd
Tristifer Wayn
Tristimun
Triston of Tally Hill
Triston Farwynd
Triston Hightower
Triston Massey
Triston Sunderland
Black Trombo
Trystane Martell
Trystane Truefyre
Tuffleberry
Lord Tully (father of Hoster)
Lord Tully (successor of Medgar)
Tumberjon
Tumco Lho
Turnip
Turquin
Two female puppeteers
Two-headed girl
Two Swords (sellsword)
Ty
Tya Lannister
Tyana Wylde
Tyanna of the Tower
Tybald
Tybero Istarion
Tybolt Crakehall
Tybolt Hetherspoon
Tybolt Lannister
Tybolt Lannister (king)
Tycho Nestoris
Tyene Sand
Tygett Lannister
Tyland Lannister
Tyler Hill
Tyler Norcross
Tyler Teague
Tymond Lannister
Tymor
Tyrek Lannister
Tyrion Lannister
Tyrion II Lannister
Tyrion III Lannister
Tyrion Tanner
Tyroshi sellsword
Tysane Frey
Tysha
Tyshara Lannister
Tyta Frey
Tytos Blackwood
Tytos Brax
Tytos Frey
Tytos Lannister
Tytos Lannister's first mistress
Tytos Lannister's second mistress
Tywald Lannister
Tywell II Lannister
Tywin Frey
Tywin Lannister
Uhlan
Ulf
Ulf the Ill
Ulf White
Uller
Lord Uller (husband of Nymeria)
Ulmer
Ulrick Dayne
Ulwyck Uller
Umar
Umbert
Umfred
Umma
Ummet
Unella
Unwin Peake
Urek Ironmaker
Urho the Unwashed
Urragon III Greyiron
Urragon IV Greyiron
Urras Greyiron
Urrathon IV Goodbrother
Urrathon Night-Walker
Urrathon Peake
Urreg
Urrigon Greyjoy
Urrigon Hightower
Urron Greyiron
Ursula Upcliff
Urswyck
Urzen
Uther Peake
Uther Shett
Uthero Zalyne
Utherydes Wayn
Uthor
Uthor of the High Tower
Uthor Tollett
Uthor Uller
Uthor Underleaf
Utt
Vaegon Targaryen
Vaella Targaryen (daughter of Aenys I)
Vaella Targaryen (daughter of Daeron)
Vaellyn
Vaemond Velaryon
Vaggoro
Lord Vaith (father of Cassella)
Val
Valaena Velaryon
Valarr Targaryen
Valena Toland
Valerion Targaryen
Lord Vance
Vanyon
Varamyr
Vardis Egen
Vargo Hoat
Varly
Varys
Vayon Poole
Veiled Lady
Veron Greyjoy
Vhalaso
Vickon Botley
Vickon Greyjoy
Victaria Tyrell
Victarion Greyjoy
Victarion Greyjoy's third wife
